PROVINCIA,CANTON,MES,DIA,HORA,CLASE,CAUSA,ZONA,NUM_LESIONADO,NUM_FALLECIDO,TOTAL_VICTIMAS
12,1201,8,3,18,3,4,2,1,0,1
9,0904,8,7,19,3,4,2,0,1,1
12,1207,8,4,4,3,4,2,1,0,1
12,1201,8,4,5,8,4,2,2,0,2
7,0702,8,3,14,3,4,2,2,0,2
9,0916,8,3,20,4,4,1,0,0,0
9,0909,8,4,6,3,2,2,0,0,0
9,0916,8,3,19,7,4,2,2,0,2
9,0927,8,4,0,7,4,2,0,0,0
12,1207,8,4,10,8,6,2,1,0,1
9,0910,8,4,6,1,4,2,1,0,1
12,1201,8,4,12,3,4,1,1,0,1
9,0920,8,4,3,2,4,2,1,0,1
7,0701,8,4,10,1,4,2,1,0,1
7,0710,8,4,17,7,4,2,1,0,1
9,0907,8,4,19,3,7,1,1,0,1
7,0701,8,4,16,3,4,2,1,0,1
9,0910,8,4,13,3,4,1,1,1,2
9,0901,8,5,1,4,4,1,0,0,0
9,0925,8,4,18,3,4,2,1,0,1
12,1210,8,5,2,3,4,2,0,0,0
24,2402,8,4,13,1,5,1,1,0,1
12,1201,8,5,9,7,4,2,1,0,1
9,0901,8,5,10,3,2,1,1,0,1
7,0710,8,5,7,3,4,2,2,0,2
9,0912,8,5,6,3,7,1,1,0,1
13,1306,8,5,4,7,4,2,0,0,0
9,0920,8,5,13,3,4,2,2,0,2
1,0101,8,5,22,7,6,2,0,0,0
9,0907,8,5,22,3,7,1,0,0,0
9,0911,8,5,15,7,7,2,0,0,0
9,0922,8,6,5,5,4,2,2,0,2
9,0925,8,6,5,7,4,2,1,0,1
12,1201,8,6,8,3,4,2,1,0,1
24,2401,8,5,19,4,10,2,2,0,2
9,0906,8,6,0,7,4,1,0,0,0
9,0919,8,6,5,3,4,2,0,0,0
13,1303,8,5,20,3,7,2,1,0,1
9,0919,8,5,22,7,4,2,1,0,1
7,0712,8,5,19,1,4,2,0,0,0
9,0920,8,3,16,3,4,2,0,0,0
9,0910,8,6,11,3,4,1,0,0,0
9,0901,8,6,9,6,4,1,1,0,1
9,0901,8,6,12,3,4,1,0,0,0
9,0912,8,6,17,1,4,1,0,0,0
9,0916,8,6,16,3,4,1,0,0,0
9,0910,8,6,19,3,4,2,1,0,1
9,0901,8,6,22,3,4,1,0,0,0
9,0901,8,6,21,5,4,1,0,0,0
9,0910,8,6,23,1,4,1,1,0,1
9,0907,8,6,22,3,4,1,0,0,0
1,0101,8,7,2,7,4,2,0,0,0
13,1303,8,6,23,4,4,2,1,0,1
1,0101,8,7,5,8,10,2,0,0,0
9,0910,8,6,22,5,4,2,1,0,1
13,1303,8,6,23,7,4,2,1,0,1
9,0916,8,7,2,7,4,1,3,0,3
7,0702,8,7,3,3,4,2,0,0,0
9,0906,8,6,23,1,4,2,1,0,1
24,2401,8,6,9,3,7,1,1,0,1
9,0903,8,7,3,2,4,2,1,0,1
9,0922,8,6,17,1,4,2,1,0,1
24,2401,8,7,4,1,4,2,0,1,1
9,0901,8,7,7,1,4,1,1,0,1
13,1303,8,6,19,3,2,2,0,1,1
9,0910,8,7,2,3,7,1,1,0,1
9,0902,8,7,3,2,4,2,1,0,1
9,0906,8,7,10,3,4,1,0,0,0
13,1303,8,6,21,7,4,2,1,0,1
9,0925,8,7,9,1,4,1,1,0,1
7,0702,8,6,22,4,4,2,1,0,1
9,0908,8,6,19,2,4,2,0,0,0
9,0916,8,6,19,2,4,1,2,0,2
24,2401,8,7,14,7,4,2,0,0,0
9,0907,8,7,17,3,4,1,0,0,0
1,0101,8,7,19,3,4,2,0,0,0
9,0910,8,7,15,2,4,1,1,0,1
9,0911,8,7,21,4,4,2,0,0,0
9,0911,8,3,6,3,4,2,0,0,0
7,0712,8,2,6,6,3,2,0,0,0
1,0101,8,7,11,7,4,2,1,0,1
12,1201,8,7,16,4,4,2,0,0,0
1,0102,8,2,6,3,4,2,0,1,1
23,2301,8,4,22,4,4,1,2,0,2
9,0907,8,7,19,3,7,1,0,1,1
7,0712,8,7,3,3,4,2,0,0,0
9,0902,8,7,20,2,4,2,2,0,2
9,0909,8,1,6,2,4,2,2,0,2
7,0711,8,1,6,3,4,2,1,0,1
9,0910,8,1,11,2,4,1,1,0,1
9,0908,8,7,3,2,4,2,1,0,1
12,1210,8,1,10,7,4,2,0,0,0
9,0921,8,7,19,1,4,2,0,0,0
9,0911,8,7,21,4,4,2,2,0,2
24,2402,8,1,7,1,4,1,1,0,1
9,0901,8,1,16,5,4,1,0,0,0
9,0916,8,1,10,4,4,1,0,0,0
9,0904,8,7,18,7,4,2,1,0,1
9,0907,8,1,14,2,4,1,1,0,1
12,1203,8,1,19,4,4,2,1,0,1
9,0907,8,1,20,1,7,1,0,1,1
1,0101,8,1,19,1,5,2,0,0,0
9,0907,8,1,22,1,4,1,1,0,1
9,0907,8,1,23,2,4,1,1,0,1
9,0910,8,1,21,2,4,1,1,0,1
9,0914,8,2,2,8,10,2,0,0,0
9,0907,8,1,18,1,4,1,1,0,1
9,0901,8,1,6,3,4,1,2,0,2
9,0910,8,1,16,2,4,1,1,0,1
24,2402,8,4,7,3,4,1,1,0,1
13,1306,8,2,6,7,9,2,1,0,1
9,0901,8,2,6,3,4,1,0,0,0
9,0909,8,2,6,1,4,2,1,0,1
9,0925,8,2,10,7,4,1,1,0,1
7,0706,8,6,15,3,4,2,1,0,1
9,0910,8,2,9,3,7,1,0,0,0
24,2402,8,2,10,3,7,1,0,0,0
9,0925,8,2,7,7,4,2,1,0,1
1,0103,8,2,15,7,4,2,0,0,0
1,0101,8,1,12,7,4,2,0,0,0
9,0901,8,2,17,3,7,1,0,0,0
23,2301,8,2,15,3,4,2,1,0,1
7,0710,8,2,17,3,4,2,1,0,1
9,0901,8,2,13,5,4,1,0,0,0
9,0901,8,2,19,3,4,1,2,0,2
9,0911,8,2,19,3,4,2,0,0,0
9,0911,8,5,21,3,4,2,0,0,0
7,0710,8,2,22,7,4,2,0,0,0
12,1210,8,2,19,1,4,2,2,0,2
1,0101,8,3,7,6,4,2,0,0,0
9,0906,8,3,7,3,7,1,1,0,1
9,0910,8,3,7,5,4,1,1,0,1
9,0921,8,2,20,5,4,1,2,0,2
9,0924,8,7,9,7,4,2,0,0,0
9,0907,8,3,17,8,9,2,1,0,1
9,0910,8,3,19,3,4,2,1,0,1
9,0907,8,3,13,6,4,1,1,0,1
9,0907,8,3,19,1,4,1,2,0,2
9,0916,8,3,23,1,4,2,2,0,2
7,0701,8,4,19,3,4,2,0,1,1
7,0709,8,7,19,7,4,2,1,0,1
1,0115,8,6,21,3,4,2,1,0,1
9,0903,8,2,19,3,7,2,0,0,0
23,2301,8,5,3,3,7,2,2,0,2
17,1701,8,6,14,4,5,1,0,0,0
17,1701,8,5,4,4,7,2,0,0,0
17,1701,8,5,8,3,4,1,0,0,0
17,1701,8,1,5,3,4,1,2,0,2
17,1701,8,4,2,4,4,1,1,0,1
17,1701,8,4,16,3,4,1,0,1,1
17,1701,8,6,13,7,6,1,0,0,0
17,1701,8,7,3,3,4,1,0,0,0
17,1701,8,7,11,3,4,1,2,0,2
17,1701,8,1,3,7,4,2,32,3,35
17,1703,8,4,13,7,4,1,3,0,3
17,1701,8,4,21,4,10,1,0,0,0
17,1701,8,4,15,3,4,2,0,0,0
17,1703,8,1,15,3,2,1,1,0,1
17,1705,8,7,18,3,1,1,0,0,0
17,1701,8,1,1,1,4,2,0,1,1
17,1701,8,6,23,3,1,2,0,0,0
17,1701,8,2,5,3,4,2,0,1,1
17,1701,8,3,19,1,4,2,1,0,1
17,1701,8,5,15,3,1,2,0,0,0
17,1701,8,6,20,7,4,2,0,0,0
17,1701,8,6,13,7,4,2,1,0,1
17,1701,8,7,0,1,4,2,0,1,1
17,1701,8,2,9,1,5,2,1,0,1
17,1701,8,3,17,6,4,1,1,0,1
17,1703,8,1,11,3,4,2,0,0,0
17,1703,8,3,16,3,4,2,0,0,0
17,1703,8,5,22,3,4,2,0,0,0
17,1703,8,7,13,3,7,2,2,4,6
17,1703,8,3,11,3,4,2,0,0,0
17,1703,8,7,20,1,4,2,0,0,0
17,1703,8,6,3,1,5,2,0,2,2
17,1703,8,7,8,7,4,2,0,0,0
17,1703,8,1,6,3,4,2,0,0,0
17,1703,8,7,2,1,4,2,1,0,1
17,1703,8,7,5,3,4,2,0,0,0
17,1703,8,7,1,3,4,2,2,0,2
17,1703,8,7,8,3,7,2,1,0,1
17,1703,8,4,12,3,4,2,0,0,0
17,1703,8,6,2,1,4,2,0,1,1
17,1703,8,7,3,5,4,2,0,0,0
17,1703,8,7,19,6,4,2,0,0,0
17,1703,8,1,10,3,4,2,0,0,0
17,1703,8,7,16,3,4,2,0,0,0
17,1703,8,3,20,3,1,2,0,0,0
15,1503,8,7,4,7,1,2,0,1,1
15,1501,8,1,3,3,4,2,0,0,0
15,1507,8,2,10,7,7,2,0,0,0
15,1503,8,2,6,7,4,1,0,0,0
15,1501,8,4,7,3,4,1,0,0,0
15,1501,8,6,1,3,4,1,0,0,0
15,1501,8,1,11,3,6,2,1,0,1
15,1501,8,4,3,7,4,1,0,0,0
15,1503,8,5,2,7,1,2,0,0,0
15,1501,8,4,14,7,3,2,0,0,0
2,0201,8,3,12,3,4,2,1,0,1
2,0201,8,4,4,3,4,2,1,1,2
2,0201,8,6,5,4,4,1,0,0,0
2,0201,8,2,15,1,4,1,1,0,1
2,0201,8,6,16,6,4,1,4,0,4
2,0201,8,1,5,3,4,1,0,0,0
2,0201,8,1,6,3,4,2,0,0,0
2,0201,8,1,15,3,4,1,1,0,1
2,0201,8,3,23,4,4,1,3,0,3
2,0201,8,2,17,4,4,1,0,0,0
3,0301,8,4,18,3,4,1,2,0,2
3,0301,8,6,1,4,1,1,1,0,1
3,0301,8,7,18,3,4,1,0,0,0
3,0302,8,1,10,3,4,1,0,0,0
4,0401,8,7,5,1,1,1,1,0,1
4,0401,8,7,9,3,4,1,0,0,0
4,0401,8,7,16,4,7,1,3,0,3
4,0401,8,4,17,7,4,1,3,0,3
4,0401,8,6,20,3,2,1,2,0,2
4,0401,8,6,5,7,4,1,3,0,3
4,0401,8,6,7,3,4,2,0,0,0
4,0401,8,4,5,4,1,1,0,0,0
4,0401,8,3,18,3,1,1,0,0,0
6,0601,8,2,20,3,4,1,0,0,0
6,0601,8,2,19,1,4,1,1,0,1
6,0601,8,2,12,4,7,1,0,0,0
6,0601,8,2,8,7,4,1,0,0,0
6,0601,8,3,15,3,4,1,2,0,2
6,0607,8,4,14,3,6,2,0,0,0
6,0601,8,5,2,4,4,1,0,0,0
6,0601,8,5,5,3,4,1,0,0,0
6,0601,8,5,9,3,7,1,0,0,0
6,0601,8,5,15,3,4,1,0,0,0
6,0601,8,7,3,4,4,1,0,0,0
6,0601,8,7,3,4,4,1,0,0,0
6,0601,8,7,19,1,4,2,1,0,1
6,0607,8,7,14,4,4,2,0,0,0
6,0609,8,7,21,4,7,1,1,0,1
6,0601,8,2,7,1,4,1,0,0,0
6,0601,8,1,11,3,4,1,0,0,0
6,0601,8,1,16,3,4,1,0,0,0
6,0601,8,7,15,5,4,1,0,0,0
6,0609,8,2,2,4,4,2,0,0,0
6,0601,8,3,16,3,4,1,0,0,0
6,0601,8,2,12,3,4,1,0,0,0
6,0601,8,3,13,1,4,2,0,0,0
6,0601,8,5,1,4,4,1,0,0,0
6,0601,8,4,5,4,4,1,0,0,0
6,0601,8,3,17,1,5,1,0,0,0
6,0607,8,4,5,3,4,1,1,0,1
6,0601,8,4,20,4,4,1,0,0,0
6,0601,8,5,12,1,4,1,1,0,1
6,0601,8,5,19,3,4,1,0,0,0
6,0601,8,6,21,3,7,1,1,0,1
6,0603,8,7,1,1,4,1,0,1,1
6,0601,8,6,18,3,4,1,0,0,0
6,0601,8,7,5,3,2,2,3,0,3
6,0601,8,6,12,4,7,1,0,0,0
6,0601,8,2,14,3,4,1,1,0,1
6,0601,8,3,1,7,7,1,1,0,1
6,0601,8,2,15,3,4,1,0,0,0
6,0603,8,2,20,7,4,2,0,0,0
6,0608,8,7,15,3,4,1,2,0,2
6,0601,8,4,14,1,7,1,0,1,1
6,0601,8,4,21,3,4,1,0,0,0
6,0608,8,6,0,3,4,2,1,0,1
6,0607,8,6,15,3,4,2,1,1,2
6,0601,8,1,18,3,4,1,0,0,0
6,0601,8,2,3,1,4,1,0,1,1
6,0601,8,2,17,3,4,1,0,0,0
6,0601,8,2,19,5,4,1,0,0,0
6,0601,8,4,1,4,4,1,0,0,0
6,0601,8,6,9,7,4,1,0,0,0
6,0601,8,5,6,1,4,1,1,0,1
6,0603,8,7,13,3,4,2,0,1,1
6,0601,8,1,13,1,4,1,1,0,1
6,0601,8,3,22,3,4,1,0,0,0
6,0601,8,3,16,3,4,1,0,0,0
5,0501,8,1,17,1,5,1,1,0,1
5,0505,8,4,18,3,7,1,0,0,0
5,0501,8,6,3,7,4,1,0,0,0
5,0501,8,6,6,1,4,1,0,0,0
5,0501,8,5,19,3,4,2,0,0,0
5,0501,8,7,3,4,1,1,0,0,0
5,0501,8,6,21,6,7,1,0,0,0
5,0501,8,6,18,2,4,1,0,1,1
5,0501,8,6,20,1,5,1,1,0,1
5,0505,8,1,20,3,4,1,0,0,0
5,0501,8,3,11,1,5,2,1,0,1
5,0501,8,4,22,4,4,1,0,0,0
5,0501,8,4,20,3,4,1,0,0,0
5,0501,8,5,17,4,1,1,0,0,0
5,0501,8,5,22,5,4,2,0,0,0
5,0504,8,6,2,4,4,2,0,0,0
5,0501,8,7,5,4,7,1,0,0,0
5,0501,8,7,17,7,4,2,0,0,0
5,0501,8,1,5,3,4,2,0,0,0
5,0501,8,2,20,3,4,1,0,0,0
5,0501,8,6,12,3,1,1,0,0,0
5,0501,8,6,0,7,7,1,0,0,0
5,0501,8,5,23,3,7,1,0,0,0
5,0501,8,7,1,6,4,1,0,0,0
5,0501,8,7,4,4,4,1,0,0,0
5,0501,8,7,14,7,4,1,2,0,2
5,0501,8,7,23,4,7,1,0,0,0
5,0501,8,6,21,6,4,1,0,0,0
5,0505,8,1,14,3,4,1,0,0,0
5,0505,8,3,6,3,4,1,0,0,0
5,0501,8,3,20,3,4,2,1,0,1
5,0501,8,2,6,3,4,2,1,0,1
5,0501,8,2,11,3,4,2,1,0,1
5,0501,8,2,18,3,4,1,0,0,0
5,0504,8,2,10,7,4,2,0,1,1
5,0501,8,5,20,3,4,1,1,0,1
5,0501,8,5,23,1,4,2,0,0,0
5,0501,8,6,16,4,4,2,0,0,0
5,0501,8,6,20,1,4,2,0,0,0
5,0501,8,7,12,3,4,1,0,0,0
5,0507,8,3,16,7,6,1,0,1,1
7,0701,8,2,11,3,4,1,2,0,2
7,0709,8,5,14,3,4,1,1,0,1
7,0709,8,5,14,5,4,1,1,0,1
7,0701,8,6,13,3,4,1,0,0,0
7,0701,8,7,12,3,4,1,1,0,1
7,0701,8,6,3,3,7,1,0,0,0
7,0709,8,7,6,4,7,1,0,0,0
7,0706,8,7,10,5,4,1,1,0,1
7,0706,8,5,15,3,4,1,0,0,0
7,0701,8,2,23,3,4,1,1,0,1
7,0701,8,7,0,3,4,1,0,0,0
7,0701,8,1,23,1,4,1,1,0,1
7,0701,8,3,0,3,1,1,0,0,0
7,0701,8,4,18,3,3,1,3,0,3
7,0701,8,5,20,3,6,1,0,1,1
7,0701,8,1,16,3,4,1,1,0,1
7,0701,8,2,14,3,4,1,1,0,1
7,0701,8,3,17,3,4,1,1,0,1
7,0701,8,4,17,3,3,1,0,0,0
7,0709,8,1,17,3,4,1,1,0,1
7,0701,8,4,13,3,3,1,1,0,1
7,0701,8,4,16,3,4,1,1,0,1
7,0701,8,4,20,7,1,1,0,0,0
7,0701,8,7,0,3,4,1,4,0,4
7,0701,8,7,22,7,4,1,0,0,0
8,0801,8,1,5,7,4,2,0,0,0
8,0801,8,2,16,3,4,1,0,0,0
8,0801,8,3,17,3,4,1,1,0,1
8,0801,8,3,12,3,4,1,2,0,2
8,0807,8,3,18,7,4,2,1,0,1
8,0801,8,4,13,1,4,1,1,0,1
8,0806,8,6,13,3,7,2,2,0,2
8,0801,8,6,2,3,4,1,1,0,1
8,0801,8,5,8,3,4,1,0,0,0
8,0801,8,5,9,3,7,1,0,0,0
8,0801,8,7,9,4,4,1,0,0,0
8,0801,8,5,13,3,4,1,0,0,0
8,0801,8,7,22,7,7,2,3,1,4
8,0801,8,3,12,1,4,1,0,0,0
10,1001,8,1,11,1,4,2,0,1,1
10,1001,8,7,9,3,4,2,1,0,1
10,1001,8,6,3,4,4,2,2,0,2
11,1103,8,1,0,3,4,2,1,1,2
11,1102,8,3,16,1,4,1,0,1,1
11,1109,8,6,11,7,4,2,4,0,4
11,1103,8,7,13,4,4,2,1,0,1
11,1103,8,3,9,3,4,1,1,0,1
11,1111,8,1,14,1,4,1,0,1,1
12,1201,8,2,1,7,7,2,1,0,1
12,1201,8,5,17,3,1,1,1,0,1
12,1207,8,6,15,1,4,2,1,0,1
12,1208,8,7,14,1,1,2,0,1,1
12,1213,8,4,16,1,4,2,0,1,1
12,1201,8,4,0,3,4,1,1,0,1
12,1208,8,5,21,4,4,1,1,0,1
12,1201,8,6,21,1,3,2,2,0,2
12,1201,8,1,4,4,4,1,1,0,1
12,1207,8,1,15,3,4,1,1,0,1
12,1204,8,1,23,4,4,1,1,0,1
12,1201,8,2,6,3,4,1,1,0,1
12,1201,8,2,11,3,3,1,1,0,1
12,1201,8,7,22,3,4,1,0,0,0
12,1201,8,7,15,7,4,1,2,0,2
13,1318,8,3,13,7,9,2,3,0,3
13,1301,8,2,19,3,4,1,1,0,1
13,1301,8,3,13,7,3,2,1,1,2
13,1301,8,3,18,3,4,1,1,0,1
13,1301,8,3,19,3,3,2,8,0,8
13,1301,8,5,13,3,4,1,3,0,3
13,1301,8,5,17,1,5,1,2,0,2
13,1301,8,6,18,3,4,1,1,0,1
13,1301,8,6,22,7,3,2,2,0,2
13,1312,8,3,19,3,4,2,0,0,0
13,1310,8,2,9,1,4,2,1,0,1
13,1301,8,7,12,1,5,1,0,1,1
13,1301,8,1,18,3,4,1,1,0,1
13,1301,8,1,18,3,10,1,0,0,0
13,1301,8,3,15,4,3,1,0,0,0
13,1311,8,5,15,3,4,2,1,1,2
13,1312,8,5,9,3,4,2,0,0,0
13,1301,8,5,6,3,4,1,0,0,0
13,1301,8,5,12,3,3,1,2,0,2
13,1301,8,7,2,6,3,1,1,0,1
13,1313,8,7,13,7,4,1,1,0,1
13,1301,8,5,10,3,4,1,1,0,1
13,1301,8,5,21,3,1,2,0,0,0
13,1301,8,6,23,7,3,2,4,0,4
13,1301,8,7,13,3,4,1,1,0,1
13,1301,8,7,14,3,4,2,1,0,1
13,1312,8,7,18,3,10,2,1,0,1
14,1407,8,5,23,3,2,2,0,2,2
14,1401,8,2,17,4,4,2,2,0,2
14,1404,8,6,16,6,7,2,2,1,3
14,1402,8,7,11,4,4,2,0,1,1
14,1402,8,7,4,5,4,2,1,0,1
14,1406,8,2,0,7,3,2,0,0,0
14,1407,8,5,19,3,4,2,2,0,2
14,1401,8,6,15,3,4,2,2,0,2
14,1401,8,7,5,4,4,2,0,1,1
14,1405,8,1,0,3,2,2,0,0,0
14,1410,8,2,11,3,4,1,1,0,1
14,1406,8,2,14,3,4,1,2,0,2
14,1406,8,2,18,3,4,2,0,0,0
14,1407,8,5,19,1,1,2,1,0,1
22,2201,8,7,23,1,4,1,1,0,1
16,1602,8,5,0,7,7,2,0,1,1
16,1601,8,5,8,4,4,1,0,1,1
16,1601,8,1,19,3,7,1,1,0,1
16,1601,8,6,13,3,4,2,2,0,2
16,1601,8,4,9,3,4,2,1,0,1
16,1601,8,7,3,4,4,2,1,0,1
16,1601,8,2,12,7,7,1,1,0,1
23,2301,8,3,17,3,4,1,0,1,1
23,2301,8,5,2,4,4,1,0,0,0
23,2301,8,6,20,1,4,1,1,0,1
23,2301,8,7,4,5,4,2,0,0,0
23,2301,8,7,19,3,4,1,2,0,2
23,2301,8,7,13,1,5,1,1,0,1
23,2301,8,1,18,3,4,1,2,0,2
23,2301,8,5,1,3,4,1,0,0,0
23,2301,8,4,15,4,4,1,0,0,0
23,2301,8,5,3,4,3,1,5,0,5
23,2301,8,5,18,3,4,1,2,0,2
23,2301,8,1,15,3,4,2,1,0,1
23,2301,8,3,8,1,7,1,0,1,1
23,2301,8,1,14,6,4,2,0,1,1
23,2301,8,3,12,5,4,1,0,0,0
23,2301,8,6,19,5,4,1,0,0,0
23,2301,8,7,8,1,4,1,1,0,1
23,2301,8,7,8,3,4,1,1,0,1
21,2101,8,5,20,3,4,1,0,1,1
21,2101,8,4,12,1,5,2,1,0,1
21,2101,8,1,4,1,3,2,0,1,1
21,2101,8,2,15,4,4,1,0,0,0
21,2101,8,2,19,3,4,1,0,0,0
21,2101,8,2,8,3,4,1,1,0,1
21,2101,8,4,22,7,4,1,0,1,1
21,2103,8,5,8,7,4,2,0,1,1
21,2102,8,1,12,3,4,2,5,0,5
18,1801,8,5,23,1,4,2,0,1,1
18,1801,8,6,5,3,1,2,0,0,0
18,1801,8,7,7,1,4,2,0,1,1
18,1806,8,1,18,1,4,2,0,1,1
18,1806,8,2,14,3,4,2,0,0,0
18,1802,8,4,11,3,4,2,0,0,0
18,1801,8,7,16,3,4,1,0,0,0
18,1809,8,7,0,7,4,2,0,0,0
18,1801,8,7,5,4,7,2,1,0,1
18,1809,8,1,0,6,4,2,0,0,0
18,1801,8,7,19,6,4,2,3,0,3
18,1801,8,3,4,3,4,2,0,1,1
18,1802,8,3,0,4,7,2,1,1,2
18,1802,8,4,9,3,4,1,1,0,1
18,1801,8,2,23,3,4,1,2,0,2
18,1801,8,5,19,3,1,2,0,0,0
18,1801,8,6,22,3,1,2,0,0,0
18,1806,8,7,9,3,4,2,1,0,1
18,1808,8,7,20,6,3,2,3,1,4
18,1809,8,7,21,4,4,2,0,0,0
18,1801,8,3,20,6,4,2,0,0,0
18,1802,8,3,21,1,5,2,1,0,1
19,1901,8,7,11,3,4,1,0,0,0
19,1901,8,6,19,3,1,1,0,0,0
19,1901,8,2,15,3,4,1,0,0,0
19,1901,8,4,19,3,4,2,2,0,2
19,1907,8,1,9,7,1,1,0,1,1
19,1907,8,4,6,1,1,2,1,0,1
19,1905,8,5,19,1,5,1,0,1,1
19,1903,8,1,9,7,4,2,3,0,3
17,1702,8,4,12,3,4,1,2,0,2
17,1702,8,2,22,6,4,2,0,0,0
17,1704,8,1,22,4,4,2,0,0,0
17,1702,8,1,16,1,4,1,0,1,1
6,0605,8,7,16,6,7,1,0,3,3
6,0602,8,6,16,7,4,1,3,0,3
6,0602,8,6,21,7,7,2,2,2,4
13,1322,8,6,23,4,4,2,0,0,0
13,1322,8,4,5,7,4,2,0,1,1
2,0202,8,3,8,3,4,2,2,0,2
2,0203,8,3,17,4,4,2,0,0,0
2,0205,8,1,9,7,9,2,0,0,0
2,0205,8,2,7,3,1,2,2,0,2
13,1303,8,1,17,3,4,1,0,0,0
13,1303,8,5,3,7,4,2,0,0,0
13,1303,8,6,13,1,4,1,1,0,1
13,1303,8,7,13,7,10,2,2,0,2
13,1305,8,2,5,7,4,2,0,0,0
13,1303,8,1,23,3,4,1,1,1,2
13,1303,8,3,23,5,4,1,0,0,0
13,1303,8,4,12,6,7,2,0,0,0
13,1305,8,4,20,4,4,2,1,0,1
13,1303,8,1,18,3,4,1,1,0,1
13,1303,8,1,18,3,4,1,1,0,1
13,1303,8,4,15,1,1,1,1,0,1
13,1303,8,6,22,3,4,1,1,0,1
13,1305,8,7,4,7,4,2,0,1,1
13,1303,8,6,23,3,4,1,0,0,0
13,1303,8,3,11,7,4,2,0,1,1
13,1304,8,4,5,7,4,1,1,0,1
13,1304,8,6,0,3,4,2,0,1,1
13,1304,8,4,19,3,4,1,1,0,1
13,1304,8,7,13,3,4,1,1,0,1
1,0108,8,6,1,7,9,1,2,0,2
1,0108,8,7,17,4,3,1,0,0,0
1,0103,8,1,16,3,4,2,1,0,1
13,1306,8,2,20,1,4,1,1,0,1
13,1306,8,5,19,1,7,1,1,0,1
13,1306,8,1,14,1,4,2,1,0,1
3,0304,8,6,23,3,3,2,1,0,1
3,0304,8,4,15,1,3,1,1,0,1
13,1308,8,2,10,7,6,1,1,0,1
13,1308,8,1,23,3,4,1,4,0,4
10,1002,8,3,13,3,4,1,0,0,0
10,1004,8,6,21,1,3,1,1,0,1
10,1004,8,6,20,1,9,1,0,1,1
10,1003,8,2,13,2,4,2,0,1,1
10,1003,8,5,4,2,4,2,1,1,2
10,1004,8,6,11,1,5,1,1,0,1
10,1002,8,5,9,3,4,1,1,0,1
10,1002,8,7,1,4,7,1,1,0,1
10,1003,8,6,17,6,3,2,3,1,4
10,1004,8,7,14,4,4,2,2,0,2
10,1003,8,5,14,1,3,2,0,1,1
10,1004,8,2,1,1,3,1,0,0,0
10,1004,8,7,8,1,5,2,1,0,1
10,1003,8,1,5,4,4,1,0,0,0
10,1002,8,2,23,7,3,1,1,0,1
1,0105,8,6,18,4,3,1,0,0,0
7,0710,8,2,10,4,7,1,1,0,1
7,0710,8,7,2,7,3,2,0,1,1
17,1707,8,4,14,3,8,2,1,0,1
17,1707,8,4,18,6,8,1,0,0,0
17,1707,8,5,21,6,8,2,2,0,2
17,1707,8,5,7,1,4,2,0,1,1
17,1707,8,1,7,7,8,2,0,0,0
12,1212,8,7,21,3,4,1,1,0,1
12,1211,8,6,13,1,4,1,0,1,1
12,1205,8,3,14,4,4,1,0,1,1
12,1205,8,5,10,3,4,1,1,0,1
12,1205,8,7,14,3,4,1,0,1,1
12,1205,8,6,9,3,4,1,1,0,1
12,1205,8,2,8,6,4,1,1,1,2
8,0804,8,3,18,1,5,2,1,0,1
8,0804,8,7,10,7,3,2,1,2,3
8,0804,8,6,22,5,1,1,1,0,1
8,0804,8,3,9,3,4,1,1,0,1
8,0804,8,4,11,3,10,1,2,0,2
8,0804,8,4,13,3,4,1,2,0,2
8,0804,8,7,10,7,3,1,0,0,0
8,0804,8,5,6,3,2,1,0,0,0
4,0405,8,1,9,7,4,2,1,0,1
4,0402,8,4,8,3,4,2,1,0,1
4,0405,8,6,18,6,1,1,1,0,1
4,0402,8,5,6,3,2,2,4,0,4
4,0405,8,7,6,4,4,2,1,0,1
4,0405,8,6,20,3,1,1,0,0,0
18,1807,8,6,6,7,7,1,0,0,0
18,1807,8,7,1,4,4,2,0,0,0
18,1807,8,1,20,3,1,1,0,0,0
18,1807,8,4,11,7,4,2,0,0,0
18,1807,8,5,9,7,7,2,1,0,1
3,0303,8,3,12,1,1,1,1,0,1
3,0307,8,6,1,3,4,2,1,0,1
3,0305,8,4,6,3,4,1,1,0,1
3,0303,8,6,5,3,1,2,0,0,0
17,1703,8,7,5,3,4,2,0,3,3
17,1703,8,1,5,7,4,2,9,0,9
17,1703,8,1,9,3,7,2,2,0,2
17,1703,8,6,9,6,4,2,0,0,0
17,1703,8,5,7,7,4,2,4,0,4
17,1703,8,5,13,7,4,2,0,2,2
17,1703,8,1,12,1,6,1,1,2,3
17,1703,8,7,17,3,4,1,0,0,0
17,1703,8,2,16,5,4,1,0,0,0
17,1703,8,3,17,3,4,2,5,0,5
13,1308,8,1,10,4,9,1,0,0,0
13,1308,8,3,11,8,3,1,2,0,2
13,1308,8,5,23,8,7,1,0,0,0
13,1308,8,6,3,7,3,1,2,0,2
13,1308,8,6,4,7,2,1,0,0,0
13,1308,8,4,14,4,4,1,0,0,0
13,1308,8,5,7,8,4,1,0,0,0
13,1308,8,6,0,3,3,1,1,0,1
13,1308,8,6,10,3,2,1,0,0,0
13,1308,8,7,7,7,3,2,0,0,0
13,1308,8,7,1,7,3,1,0,0,0
13,1308,8,1,20,7,7,1,0,0,0
